sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,qty,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,additional_images,related_skus,associated_skus,additional_attributes
H0500136,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Jugar al aire libre,Mipeque/Marca/Gadget and Gifts",base,"Cámara Lanza-Agua Gadget and Gifts","<p>¡Empieza a preparar el verano y compra la <strong>cámara lanza-agua Gadget and Gifts</strong>! Refréscate a la vez que te lo pasas en grande gastando bromas a tus amigos o jugando con los pequeños de la casa en la playa, la piscina, en el campo... Esta <strong>pistola de agua</strong> está fabricada en plástico y es fácil de usar. Expositor punto de venta gratis por la compra de 36 unidades. Medidas aprox.: 5 x 9 cm.</p>",,0.024,1,"Taxable Goods","Catalog, Search",4.7,1.85,4/4/2017,4/5/2017,camara-lanza-agua-gadget-and-gifts,,,,"2012-07-04 10:17:12","2017-03-27 15:23:36",40,camara-lanza-agua-gadget-and-gifts.jpg,"camara-lanza-agua-gadget-and-gifts imagen",camara-lanza-agua-gadget-and-gifts.jpg,"camara-lanza-agua-gadget-and-gifts imagen",camara-lanza-agua-gadget-and-gifts.jpg,"camara-lanza-agua-gadget-and-gifts imagen","camara-lanza-agua-gadget-and-gifts_1.jpg,camara-lanza-agua-gadget-and-gifts_2.jpg","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","marca=Gadget and Gifts"
H4530115,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Puzzles y construcciones,Mipeque/Marca/Junior Knows",base,"Puzzle de Madera Esqueleto de Animales","<p>El <strong>puzzle de madera esqueleto de animales</strong> es el regalo perfecto para que los niños estén entretenidos con este <strong>juego educativo</strong> en <strong>3D</strong> durante un buen rato. Los puzzles nunca pasan de moda y ayudan a desarrollar la destreza manual e intelectual. Además, cuando está montado sirve para decorar. Medidas aprox.: 18 x 17 cm. Disponible en varios diseños que se enviarán de forma aleatoria según disponibilidad de stock. Expositor punto de venta gratis por la compra de 20 unidades.</p>",,0.148,1,"Taxable Goods","Catalog, Search",4.8,2.05,4/4/2017,4/5/2017,puzzle-de-madera-esqueleto-de-animales,,,,"2014-08-04 07:12:05","2017-03-24 15:04:41",53,puzzle-de-madera-esqueleto-de-animales.jpg,"puzzle-de-madera-esqueleto-de-animales imagen",puzzle-de-madera-esqueleto-de-animales.jpg,"puzzle-de-madera-esqueleto-de-animales imagen",puzzle-de-madera-esqueleto-de-animales.jpg,"puzzle-de-madera-esqueleto-de-animales imagen",puzzle-de-madera-esqueleto-de-animales_1.jpg,"H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","marca=Junior Knows"
H4530116,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Puzzles y construcciones,Mipeque/Marca/Junior Knows",base,"Puzzle de Madera Esqueleto de Dinosaurio","¿Te gustan los dinosaurios? Si tu respuesta es sí, te va a encantar el <b>puzzle de madera esqueleto de dinosaurio</b>. ¡La mejor manera de pasar un rato divertido con la familia! Disponible en varios diseños aleatorios según disponibilidad de stock. Medidas del esqueleto montado aprox.: 30 x 12 cm. Expositor punto de venta gratis por la compra de 20 unidades.",,0.155,1,"Taxable Goods","Catalog, Search",4.8,2.05,4/4/2017,4/5/2017,puzzle-de-madera-esqueleto-de-dinosaurio,,,,"2012-08-21 09:10:42","2017-03-29 08:34:51",0,puzzle-de-madera-esqueleto-de-dinosaurio.jpg,"puzzle-de-madera-esqueleto-de-dinosaurio imagen",puzzle-de-madera-esqueleto-de-dinosaurio.jpg,"puzzle-de-madera-esqueleto-de-dinosaurio imagen",puzzle-de-madera-esqueleto-de-dinosaurio.jpg,"puzzle-de-madera-esqueleto-de-dinosaurio imagen","puzzle-de-madera-esqueleto-de-dinosaurio_1.jpg,puzzle-de-madera-esqueleto-de-dinosaurio_2.jpg","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","marca=Junior Knows"
H4530117,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Puzzles y construcciones,Mipeque/Marca/Junior Knows",base,"Puzzle de Madera Coches","<p>Con <strong>el puzzle de madera Coches </strong>niños y mayores pasarán un rato divertido buscando la forma de juntar las piezas y montar el coche. Además, este <strong>puzzle 3D</strong> sirve como objeto de decoración cuando está montado. Disponible en varios diseños que se enviarán de manera aleatoria según disponibilidad de stock. Expositor punto de venta gratis por la compra de 20 unidades. Medidas aprox.: 4 x 15 cm.</p>",,0.157,1,"Taxable Goods","Catalog, Search",4.8,2.05,4/4/2017,4/5/2017,puzzle-de-madera-coches,,,,"2014-08-04 07:12:05","2017-03-29 08:03:58",0,puzzle-de-madera-coches.jpg,"puzzle-de-madera-coches imagen",puzzle-de-madera-coches.jpg,"puzzle-de-madera-coches imagen",puzzle-de-madera-coches.jpg,"puzzle-de-madera-coches imagen","puzzle-de-madera-coches_1.jpg,puzzle-de-madera-coches_2.jpg,puzzle-de-madera-coches_3.jpg,puzzle-de-madera-coches_4.jpg,puzzle-de-madera-coches_5.jpg","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","marca=Junior Knows"
H4530118,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Puzzles y construcciones,Mipeque/Marca/Junior Knows",base,"Puzzle de Madera Aviones","<p>El <strong>puzzle de madera Aviones </strong>es un regalo perfecto para los amantes de los aviones. Los puzzles nunca pasan de moda y resultan entretenidos tanto a niños como a adultos. Además de pasar un rato divertido montándolo, sirve también como objeto decorativo <strong>3D</strong>. Disponible en varios diseños que se enviarán de forma aleatoria según disponibilidad de stock. Expositor punto de venta gratis por la compra de 20 unidades.</p>",,0.144,1,"Taxable Goods","Catalog, Search",4.8,2.05,4/4/2017,4/5/2017,puzzle-de-madera-aviones,,,,"2012-09-03 14:09:47","2017-03-29 08:03:58",0,puzzle-de-madera-aviones.jpg,"puzzle-de-madera-aviones imagen",puzzle-de-madera-aviones.jpg,"puzzle-de-madera-aviones imagen",puzzle-de-madera-aviones.jpg,"puzzle-de-madera-aviones imagen","puzzle-de-madera-aviones_1.jpg,puzzle-de-madera-aviones_2.jpg","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","marca=Junior Knows"
H2500142,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Decoración infantil,Mipeque/Marca/Junior Knows",base,"Estrellas Fluorescentes","<p>¡Llena el techo de tu habitación o la de los más pequeños de la casa con las originales <strong>estrellas fluorescentes</strong>! La tenue luz que desprenden las estrellas es perfecta para los peques que no pueden dormirse a oscuras. Ideales para techos, paredes, muebles, etc. Cada caja incluye 16 estrellas de 3 tamaños diferentes. Expositor punto de venta gratis por la compra de 24 unidades.</p>",,0.057,1,"Taxable Goods","Catalog, Search",5.8,2.44,4/4/2017,4/5/2017,estrellas-fluorescentes,,,,"2012-10-16 17:24:04","2017-03-27 13:20:32",49,estrellas-fluorescentes.jpg,"estrellas-fluorescentes imagen",estrellas-fluorescentes.jpg,"estrellas-fluorescentes imagen",estrellas-fluorescentes.jpg,"estrellas-fluorescentes imagen","estrellas-fluorescentes_1.jpg,estrellas-fluorescentes_2.jpg,estrellas-fluorescentes_3.jpg","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","marca=Junior Knows"
H4530126,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Vehículos circuitos y radio control,Mipeque/Marca/Junior Knows",base,"Coche Teledirigido para iPhone, iPad, iPod","<p>¡El <strong>coche teledirigido para iPhone, iPad, iPod</strong> es perfecto para los amantes de los coches! Diviértete con tus amigos haciendo carreras dirigiendo el coche por <strong>control remoto</strong> desde tu iPhone, iPad o iPod. Incluye 1 transmisor y 1 cargador que funciona con pilas (8 x AA, no incluidas). Duración de la carga completa de las pilas aprox.: 10 minutos. Medida aprox.: 10 cm de largo. Disponible en varios modelos enviados aleatoriamente según disponibilidad de stock.</p>",,0.295,1,"Taxable Goods","Catalog, Search",59.45,34.38,4/4/2017,4/5/2017,coche-teledirigido-para-iphone-ipad-ipod,,,,"2014-08-04 07:12:05","2017-03-24 15:05:38",20,coche-teledirigido-para-iphone-ipad-ipod.jpg,"coche-teledirigido-para-iphone-ipad-ipod imagen",coche-teledirigido-para-iphone-ipad-ipod.jpg,"coche-teledirigido-para-iphone-ipad-ipod imagen",coche-teledirigido-para-iphone-ipad-ipod.jpg,"coche-teledirigido-para-iphone-ipad-ipod imagen","coche-teledirigido-para-iphone-ipad-ipod_1.jpg,coche-teledirigido-para-iphone-ipad-ipod_2.jpg,coche-teledirigido-para-iphone-ipad-ipod_3.jpg,coche-teledirigido-para-iphone-ipad-ipod_4.jpg,coche-teledirigido-para-iphone-ipad-ipod_5.jpg","H4530102,H4530126,H4530205,H4501010,H4501011,H4501009,H4501038,H4501037,H4501036,H4501040,H4501041,H4501042,H4501071,H4501072,H4501094,H4501095,H4501084,H4501100,H4501101,H4501141,H4501105,H4501106,H4501107,H4501109,H4501110,H4501112,H4501113,H4501115,H4501116,H4501118,H4501119,H4501121,H4501122,H4501123,H4501124,H4501126,H4501127,H4501129,H4501130,H4501132,H4501133,H4501135,H4501136,H4501138,H4501139,H4501140,H4530315,H4501104,H4501143,H4501145,H4501146,H4501102,H4501155,H4501156,V1600129,V1600130,V1600131,V0500265,V1600137,V1600141,V1600142,V1600151,V1600169,V0300227,V0500270,V0500271,V0500272,V0500277,V0500289,V0500288,V0500290,V0500282,V0500306,V0500307,V0500310,V0500309,V0500312,V0500311,V0500316,V0500317,V0500319,V0500320,V0200804,V0200806,V0200807","H4530102,H4530126,H4530205,H4501010,H4501011,H4501009,H4501038,H4501037,H4501036,H4501040,H4501041,H4501042,H4501071,H4501072,H4501094,H4501095,H4501084,H4501100,H4501101,H4501141,H4501105,H4501106,H4501107,H4501109,H4501110,H4501112,H4501113,H4501115,H4501116,H4501118,H4501119,H4501121,H4501122,H4501123,H4501124,H4501126,H4501127,H4501129,H4501130,H4501132,H4501133,H4501135,H4501136,H4501138,H4501139,H4501140,H4530315,H4501104,H4501143,H4501145,H4501146,H4501102,H4501155,H4501156,V1600129,V1600130,V1600131,V0500265,V1600137,V1600141,V1600142,V1600151,V1600169,V0300227,V0500270,V0500271,V0500272,V0500277,V0500289,V0500288,V0500290,V0500282,V0500306,V0500307,V0500310,V0500309,V0500312,V0500311,V0500316,V0500317,V0500319,V0500320,V0200804,V0200806,V0200807","marca=Junior Knows"
H4530134,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Jugar al aire libre,Mipeque/Marca/Junior Knows",base,"Juego Pompas de Jabón","¿Todavía no tienes el <b>juego Pompas de jabón</b>? ¡No te pierdas el placer de hacer de las <b>burbujas </b>el juego más entretenido para niños y mayores! incorpora en la parte superior un juego de bolitas para poner a prueba la paciencia de los más pequeños. Capacidad: 60 ml. Expositor punto de venta gratis por la compra de 36 unidades. Disponemos de varios diseños que se enviarán aleatoriamente según disponibilidad de stock.",,0.076,1,"Taxable Goods","Catalog, Search",2.9,0.99,4/4/2017,4/5/2017,juego-pompas-de-jabon,,,,"2014-08-04 07:12:05","2017-03-28 22:23:43",71,juego-pompas-de-jabon.jpg,"juego-pompas-de-jabon imagen",juego-pompas-de-jabon.jpg,"juego-pompas-de-jabon imagen",juego-pompas-de-jabon.jpg,"juego-pompas-de-jabon imagen",juego-pompas-de-jabon_1.jpg,"H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","marca=Junior Knows"
H4530138,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Juegos educativos y de habilidad,Mipeque/Marca/Junior Knows",base,"Péndulo de Newton","<p>¡El <strong>péndulo de Newton</strong> es un objeto que nunca pasa de moda! Es perfecto para regalar a los amantes de la física pero sirve también como objeto decorativo. Además, es un <strong>juego educativo</strong> perfecto para entender las leyes del movimiento de Newton. Medidas aprox.: 15 x 14 x 14 cm.</p>",,0.288,1,"Taxable Goods","Catalog, Search",12.9,6.45,4/4/2017,4/5/2017,pendulo-de-newton,,,,"2014-08-04 07:12:05","2017-03-29 08:34:51",11,pendulo-de-newton.jpg,"pendulo-de-newton imagen",pendulo-de-newton.jpg,"pendulo-de-newton imagen",pendulo-de-newton.jpg,"pendulo-de-newton imagen","pendulo-de-newton_1.jpg,pendulo-de-newton_2.jpg","H4530112,H4530138,H4530144,H4530146,H4530147,H4530148,H4530145,H4530230,H4530234,H4530253,H4530254,H4530292,H4530293,H4530297,H4530298,H4530307,H4530309,H4530316,H4530318,H4600036,H4530321,H3525276,H4530334,V0000135,V0100151,V1600153,V1600157,V1600161,V1600162,V1600163,V1600164,V1600165,V1600170,V1600177,V0300265,V0500313,V0500321","H4530112,H4530138,H4530144,H4530146,H4530147,H4530148,H4530145,H4530230,H4530234,H4530253,H4530254,H4530292,H4530293,H4530297,H4530298,H4530307,H4530309,H4530316,H4530318,H4600036,H4530321,H3525276,H4530334,V0000135,V0100151,V1600153,V1600157,V1600161,V1600162,V1600163,V1600164,V1600165,V1600170,V1600177,V0300265,V0500313,V0500321","marca=Junior Knows"
H4530140,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Jugar al aire libre,Mipeque/Marca/Junior Knows",base,"Pompero Catch A Bubble","<p>¡Con el divertido <strong>pompero Catch A Bubble</strong> los más pequeños lo pasarán genial! Este clásico juguete es el regalo perfecto para mantener a los niños entretenidos jugando a hacer pompas de jabón.</p><ul><li>Disponible en 6 colores diferentes (servidos de forma aleatoria según stock)</li><li>Capacidad aprox. del recipiente: 10 ml</li><li>Expositor punto de venta gratuito por la compra de 36 unidades</li></ul>",,0.022,1,"Taxable Goods","Catalog, Search",2.9,1.28,4/4/2017,4/5/2017,pompero-catch-a-bubble,,,,"2013-05-06 19:49:35","2017-03-24 15:06:50",455,pompero-catch-a-bubble.jpg,"pompero-catch-a-bubble imagen",pompero-catch-a-bubble.jpg,"pompero-catch-a-bubble imagen",pompero-catch-a-bubble.jpg,"pompero-catch-a-bubble imagen","pompero-catch-a-bubble_1.jpg,pompero-catch-a-bubble_2.jpg,pompero-catch-a-bubble_3.jpg,pompero-catch-a-bubble_4.jpg","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","H0500136,H4530134,H4530140,H4530172,H4530173,H4530171,H4530168,H4530169,H4530170,H4530181,H4530180,F1600008,H4530228,H4530232,H4530242,H4530259,I3505252,H4530266,H4530288,H4530289,H4530290,H4530291,H4530294,H4530308,H4530311,H4530312,H4530313,H4530314,G0500200,G0500201,G0500202,G0500203,H4530336,H4530337,V0300184,V0500250,V1600135","marca=Junior Knows"
H2500166,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Decoración infantil,Mipeque/Marca/Junior Knows",base,"Estrellas y Planetas Fluorescentes","<p>Con las <strong>estrellas y planetas fluorescentes</strong> tus hijos quedarán encantados cuando miren al techo y vean estrellas y planetas brillar en la oscuridad. Son ideales para decorar puertas, lámparas, techos de dormitorios...</p><p>Cada caja contiene 24 piezas con 3 combinaciones posibles (envío aleatorio según stock disponible):</p><ul><li>Estrellas</li><li>Luna y estrellas</li><li>Planetas y estrellas</li></ul><p>Expositor punto de venta gratuito por la compra de 24 unidades.</p>",,0.032,1,"Taxable Goods","Catalog, Search",4.35,1.87,4/4/2017,4/5/2017,estrellas-y-planetas-fluorescentes,,,,"2014-08-04 07:12:05","2017-03-27 13:20:32",260,estrellas-y-planetas-fluorescentes.jpg,"estrellas-y-planetas-fluorescentes imagen",estrellas-y-planetas-fluorescentes.jpg,"estrellas-y-planetas-fluorescentes imagen",estrellas-y-planetas-fluorescentes.jpg,"estrellas-y-planetas-fluorescentes imagen","estrellas-y-planetas-fluorescentes_1.jpg,estrellas-y-planetas-fluorescentes_2.jpg,estrellas-y-planetas-fluorescentes_3.jpg,estrellas-y-planetas-fluorescentes_4.jpg","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","H2500142,H2500166,H4502008,H4502015,F1600009,H4530251,D2510139,V0300106,V0200372,V0200373,V0200374,V0200375,V0200376,V0200377,V0200378,V0200379,V0200380,V0200381,V0200382,V0200383,V0200650,V0200651,V1300231,V1300232,V1300233,V1300234,V1300236,V1300235,V1300238,V1300237,V1300239,V1300240,V1300282","marca=Junior Knows"
H4530156,,Default,simple,"Mipeque/Categoria/Juguetes y Juegos,Mipeque/Categoria/Puzzles y construcciones,Mipeque/Marca/Junior Knows",base,"Rompecabezas 3D Dinosaurio con Movimiento","<p>¡Te presentamos el juguete educativo que estabas esperando para los más pequeños de la casa! El <b>rompecabezas 3D Dinosaurio con movimiento</b> les encantará y disparará su ingenio y concentración. Este <b>puzle </b>mágico se mueve gracias al dispositivo que se incluye. Solo hay que montar todas sus piezas y darle cuerda para que empiece a pasearse por todas partes. Edad recomendada: +3 años. Medidas una vez montado aprox.: 18 cm. Disponible en varios diseños que se enviarán de manera aleatoria según disponibilidad de stock. Expositor punto de venta gratis por la compra de 30 unidades.</p>",,0.033,1,"Taxable Goods","Catalog, Search",4.5,1.93,4/4/2017,4/5/2017,rompecabezas-3d-dinosaurio-con-movimiento,,,,"2013-07-22 16:12:09","2017-03-28 04:52:40",58,rompecabezas-3d-dinosaurio-con-movimiento.jpg,"rompecabezas-3d-dinosaurio-con-movimiento imagen",rompecabezas-3d-dinosaurio-con-movimiento.jpg,"rompecabezas-3d-dinosaurio-con-movimiento imagen",rompecabezas-3d-dinosaurio-con-movimiento.jpg,"rompecabezas-3d-dinosaurio-con-movimiento imagen","rompecabezas-3d-dinosaurio-con-movimiento_1.jpg,rompecabezas-3d-dinosaurio-con-movimiento_2.jpg,rompecabezas-3d-dinosaurio-con-movimiento_3.jpg","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","H4530115,H4530116,H4530117,H4530118,H4530156,H4530299,H4600037,V1600105,V1600106,V1600107,V0500241,V1600143,V1600179,V0300268,V0500281,V0500283,V0500284,V0500285,V0500286,V0500292,V0500293","marca=Junior Knows"
B1530173,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Menaje infantil,Mipeque/Marca/Junior Knows",base,"Cubiertos para Niños Dedo Junior Knows","<p>Si tus hijos son de los que se pasan horas delante del plato para comer, los <strong>cubiertos para niños Dedo Junior Knows</strong> tienen que ser tuyos. La hora de la comida se llenará de diversión con estos <strong>cubiertos infantiles</strong> de plástico. El pack se compone de 2 cucharas Dedo y 2 tenedores Dedo de colores variados. Medidas aprox.: 8,5 cm. Expositor punto de venta gratis por la compra de 24 unidades.</p>",,0.03,1,"Taxable Goods","Catalog, Search",2.55,1.16,4/4/2017,4/5/2017,cubiertos-para-ninos-dedo-junior-knows,,,,"2013-08-05 09:50:52","2017-03-24 08:16:49",47,cubiertos-para-ninos-dedo-junior-knows.jpg,"cubiertos-para-ninos-dedo-junior-knows imagen",cubiertos-para-ninos-dedo-junior-knows.jpg,"cubiertos-para-ninos-dedo-junior-knows imagen",cubiertos-para-ninos-dedo-junior-knows.jpg,"cubiertos-para-ninos-dedo-junior-knows imagen","cubiertos-para-ninos-dedo-junior-knows_1.jpg,cubiertos-para-ninos-dedo-junior-knows_2.jpg,cubiertos-para-ninos-dedo-junior-knows_3.jpg,cubiertos-para-ninos-dedo-junior-knows_4.jpg","B1530173,H4502010,H4502016,H4502018,H4502021,H4502023,H4502024,F1600015,F1600016,F1600023,F1600022,H4530281,H4502053,F1600043,F1600045,F1600044,F1600047,F1600046,F1600037,F1600038,F1600039,F1600040,F1600041,H4502056,H4502057,H4530327,V0000276,V0000277,V0000279,V0000280,V0000281,V0000282,V0000283,V0000284,V0500154,V0500155,V0500156,V0500157,V0500158,V0500159,V0500161,V0500162,V0500164,V0500165,V0500167,V0500168,V0500169,V0500170,V0500172,V0500173,V0500175,V0500176,V0500177,V0500179,V0500180,V0500194,V0500195,V0500197,V0500198,V1600108,V1600109,V1600110,V1600111,V1600112,V1600113,V1600114,V1600115,V1600116,V1600117,V1600118,V1600119,V1600120,V1600121,V1600122,V2100130,V2100123,V2100137","B1530173,H4502010,H4502016,H4502018,H4502021,H4502023,H4502024,F1600015,F1600016,F1600023,F1600022,H4530281,H4502053,F1600043,F1600045,F1600044,F1600047,F1600046,F1600037,F1600038,F1600039,F1600040,F1600041,H4502056,H4502057,H4530327,V0000276,V0000277,V0000279,V0000280,V0000281,V0000282,V0000283,V0000284,V0500154,V0500155,V0500156,V0500157,V0500158,V0500159,V0500161,V0500162,V0500164,V0500165,V0500167,V0500168,V0500169,V0500170,V0500172,V0500173,V0500175,V0500176,V0500177,V0500179,V0500180,V0500194,V0500195,V0500197,V0500198,V1600108,V1600109,V1600110,V1600111,V1600112,V1600113,V1600114,V1600115,V1600116,V1600117,V1600118,V1600119,V1600120,V1600121,V1600122,V2100130,V2100123,V2100137","marca=Junior Knows"
I4010119,,Default,simple,"Mipeque/Categoria/Bebés y Niños,Mipeque/Categoria/Salud y seguridad,Mipeque/Marca/TopCom",base,"Vigilabebés con Cámara TopCom 4400","<p>¿Quieres tener a tu bebé controlado en todo momento con la mayor seguridad? ¡Te presentamos el <strong>vigilabebés con Cámara TopCom 4400</strong>!</p><p>Características:</p><ul><li>Fijación para la cuna</li><li>Alcance de hasta 200 m</li><li>Indicador de temperatura</li><li>Zoom digital</li><li>Activación de la pantalla si el bebé llora (detector de voz VOX)</li><li>Selector de luz nocturna y canciones de cuna</li><li>Temporizador para medicación y alimentación con alarma</li><li>Comunicación bidireccional para tranquilizar al bebé en la distancia</li><li>Pantalla LCD de 2,4""</li><li>Sujeción para el cinturón</li><li>Visión nocturna (6 x LED, incluidas)</li><li>Pilas: 3 x AAA Ni-MH (incluidas)</li></ul>",,0.789,1,"Taxable Goods","Catalog, Search",285.8,147.99,4/4/2017,4/5/2017,vigilabebes-con-camara-topcom-4400,,,,"2013-08-30 23:47:58","2017-03-14 10:15:38",2,vigilabebes-con-camara-topcom-4400.jpg,"vigilabebes-con-camara-topcom-4400 imagen",vigilabebes-con-camara-topcom-4400.jpg,"vigilabebes-con-camara-topcom-4400 imagen",vigilabebes-con-camara-topcom-4400.jpg,"vigilabebes-con-camara-topcom-4400 imagen",vigilabebes-con-camara-topcom-4400_1.jpg,"I4010119,I4010120,V0500201,V0500200,V0500206,V0500207,V0500211,S0400959,S0401769,S0401913,S0402652,S0402679,S0401985,V0200951","I4010119,I4010120,V0500201,V0500200,V0500206,V0500207,V0500211,S0400959,S0401769,S0401913,S0402652,S0402679,S0401985,V0200951",marca=TopCom
