ID;CATEGORY;NAME;ATTRIBUTE1;ATTRIBUTE2;VALUE1;VALUE2;DESCRIPTION;BRAND;FEATURE;PRICE;PVP_BIGBUY;PVD;IVA;VIDEO;EAN13;WIDTH;HEIGHT;DEPTH;WEIGHT;STOCK;DATE_ADD;DATE_UPD;IMAGE1;IMAGE2;IMAGE3;IMAGE4;IMAGE5;IMAGE6;IMAGE7;IMAGE8
V1300296;2571,2572,2660;"Set de Belleza para Niñas Trolls";Diseño;;"Cepillo+Peine Rosa";;"<p>¡Te presentamos el <strong>set de belleza para niñas Trolls </strong>de moda entre las más peques! </p><ul><li>Fabricado en plástico</li><li>Edad recomendada: +3 años</li><li>Longitud aprox. peine, cepillo: 17 cm / collar: 20 cm</li></ul>";1660;;10.8;4.89;2.49;21;;7569000768028;4;23;15;0.088;21;"-0001-11-30 00:00:00";"2017-03-24 12:46:58";http://dropshipping.bigbuy.eu/imgs/V1300292_112119.jpg;http://dropshipping.bigbuy.eu/imgs/V1300292_112124.jpg;http://dropshipping.bigbuy.eu/imgs/V1300292_112123.jpg;http://dropshipping.bigbuy.eu/imgs/V1300292_112122.jpg;http://dropshipping.bigbuy.eu/imgs/V1300292_112121.jpg;http://dropshipping.bigbuy.eu/imgs/V1300292_112120.jpg;http://dropshipping.bigbuy.eu/imgs/V1300292_112118.jpg;http://dropshipping.bigbuy.eu/imgs/V1300292_112117.jpg
V1300299;2571,2611,2613;"Mochila Escolar 3D Poppy (Trolls)";;;;;"<p>¡A los peques les encantará ir al cole con la <strong>mochila escolar 3D Poppy (Trolls)</strong>!</p><ul><li>Relieve en la parte frontal</li><li>Cremallera, asa superior y dos correas traseras ajustables</li><li>Composición: 67 % poliéster, 33 % EVA</li><li>Medidas aprox.: 25 x 30 x 9 cm</li><li>Limpieza con paño húmedo</li></ul>";1660;;21.6;10.22;5.21;21;;7569000768059;26;4;32;0.267;50;"2016-11-16 15:41:08";"2017-03-27 15:20:27";http://dropshipping.bigbuy.eu/imgs/V1300299_114815.jpg;http://dropshipping.bigbuy.eu/imgs/V1300299_114818.jpg;http://dropshipping.bigbuy.eu/imgs/V1300299_114817.jpg;http://dropshipping.bigbuy.eu/imgs/V1300299_114816.jpg;http://dropshipping.bigbuy.eu/imgs/V1300299_114814.jpg;;;
V1300300;2571,2611,2613;"Mochila Escolar 3D Branch (Trolls)";;;;;"<p>¡Si buscas material escolar para regalar, te presentamos la <strong>mochila escolar 3D Branch (Trolls)</strong>!</p><ul><li>Relieve en la parte frontal</li><li>Cremallera, asa superior y dos correas traseras ajustables</li><li>Composición: 67 % poliéster, 33 % EVA</li><li>Medidas aprox.: 25 x 30 x 9 cm</li><li>Limpieza con paño húmedo</li></ul>";1660;;21.6;10.22;5.21;21;;7569000768066;26;4;32;0.267;163;"2016-11-16 15:40:54";"2017-03-24 12:46:58";http://dropshipping.bigbuy.eu/imgs/V1300300_114822.jpg;http://dropshipping.bigbuy.eu/imgs/V1300300_114823.jpg;http://dropshipping.bigbuy.eu/imgs/V1300300_114821.jpg;http://dropshipping.bigbuy.eu/imgs/V1300300_114820.jpg;http://dropshipping.bigbuy.eu/imgs/V1300300_114819.jpg;;;
V1300301;2571,2593,2607;"Gorro Peruano Poppy (Trolls)";;;;;"<p>Sorprende este invierno a los pequeños del hogar con el <strong>gorro peruano Poppy (Trolls)</strong>, un gorro con borlas ideal para lucir a un personaje muy simpático.</p><ul><li>Tacto suave (100 % poliéster)</li><li>Talla única</li><li>Lavar a mano</li><li>Medidas aprox.: 22 x 25 cm</li></ul>";1660;;16.8;7.89;4.02;21;;7569000768073;31;4;21;0.143;0;"2016-11-11 08:05:59";"2017-02-24 10:23:15";http://dropshipping.bigbuy.eu/imgs/V1300301_112162.jpg;http://dropshipping.bigbuy.eu/imgs/V1300301_112164.jpg;http://dropshipping.bigbuy.eu/imgs/V1300301_112163.jpg;http://dropshipping.bigbuy.eu/imgs/V1300301_112161.jpg;;;;
V1300321;2571,2593,2605;"Cojín Cervical Azul La patrulla Canina";;;;;"<p>¡El <strong>cojín cervical azul La Patrulla Canina </strong>está arrasando entre los pequeños seguidores de la famosa patrulla!</p><ul><li>Exterior: 93 % poliéster, 7 % elastano</li><li>Relleno: 100 % poliestireno</li><li>Limpieza con paño húmedo</li><li>Medidas aprox.: 25 x 30 x 9 cm</li></ul>";1234;;13.4;6.09;3.11;21;;7569000768271;9;26;24;0.129;168;"2016-11-22 08:27:52";"2017-03-20 13:01:34";http://dropshipping.bigbuy.eu/imgs/V1300321_112848.jpg;http://dropshipping.bigbuy.eu/imgs/V1300321_112847.jpg;;;;;;
V1300322;2571,2593,2605;"Cojín Cervical Trolls";;;;;"<p>¡El <strong>cojín cervical Trolls</strong> será todo un éxito<strong> </strong>entre los pequeños seguidores de la famosa película animada!</p><ul><li>Exterior: 93 % poliéster, 7 % elastano</li><li>Relleno: 100 % poliestireno</li><li>Limpieza con paño húmedo</li><li>Medidas aprox.: 25 x 30 x 9 cm</li></ul>";1660;;13.4;6.09;3.11;21;;7569000768288;9;26;24;0.129;155;"2016-11-23 17:24:19";"2017-03-27 11:31:14";http://dropshipping.bigbuy.eu/imgs/V1300322_112850.jpg;http://dropshipping.bigbuy.eu/imgs/V1300322_112851.jpg;;;;;;
V2100130;2571,2593,2596;"Bidón de Aluminio Escudos F.C. Barcelona";;;;;"<p>¡No te pierdas el <strong>bidón de aluminio Escudos F.C. Barcelona</strong>! Si eres un amante del fútbol, este es tu producto. Los más culés no pueden quedarse sin esta cantimplora.</p><ul><li>Libre de BPA</li><li>Cierre de seguridad</li><li>Capacidad aprox.: 300 ml</li><li>Medidas (diámetro x altura) aprox.: 6,5 x 17,5 cm</li><li>Producto oficial</li></ul>";1786;;19.9;8.94;4.56;21;;7569000768653;6;17.5;6;0.072;48;"2016-12-05 16:22:59";"2017-02-24 10:23:15";http://dropshipping.bigbuy.eu/imgs/V2100130_121837.jpg;http://dropshipping.bigbuy.eu/imgs/V2100130_121836.jpg;;;;;;
V2100115;2571,2611,2616;"Bolígrafo Musical F.C. Barcelona";;;;;"<p>¡Disfruta del himno culé en cualquier lugar con el <strong>bolígrafo musical F.C. Barcelona</strong>!</p><ul><li>Medidas (diámetro x altura) aprox.: 2 x 14 cm</li><li>Producto oficial</li></ul>";1786;;14.3;6.56;3.34;21;;7569000768509;13;15;15;0.025;116;"2016-12-09 16:40:58";"2017-03-20 08:46:19";http://dropshipping.bigbuy.eu/imgs/V2100115_121848.jpg;;;;;;;
V2100118;2571,2611,2616;"Bolígrafo Proyector F.C. Barcelona";;;;;"<p>Si quieres que los más pequeños de la casa tengan el material escolar más original, no te pierdas el <strong>bolígrafo proyector F.C. Barcelona.</strong></p><ul><li>Proyecta el escudo del Barça</li><li>Metalizado</li><li>Medidas (diámetro x altura) aprox.: 1 x 14,5 cm</li><li>Funciona con pilas ( (4 x LR41, incluidas)</li><li>Diseños surtidos aleatorios según disponibilidad de stock</li><li>Producto oficial</li></ul>";1786;;13.7;6.3;3.21;21;;7569000768530;8;15;11.5;0.02;111;"2016-12-05 16:24:32";"2017-03-09 19:37:50";http://dropshipping.bigbuy.eu/imgs/V2100118_122148.jpg;http://dropshipping.bigbuy.eu/imgs/V2100118_122147.jpg;;;;;;
V2100119;2571,2611,2616;"Bolígrafo Proyector Real Madrid C.F.";;;;;"<p>Si quieres que los más pequeños de la casa tengan el material escolar más original, no te pierdas el <strong>bolígrafo proyector Real Madrdi C.F.</strong>.</p><ul><li>Proyecta el escudo del Real Madrid</li><li>Metalizado</li><li>Medidas (diámetro x altura) aprox.: 1 x 14,5 cm</li><li>Funciona con pilas (4 x LR41, incluidas)</li><li>Diseños surtidos aleatorios según disponibilidad de stock</li><li>Producto oficial</li></ul>";1785;;13.7;6.3;3.21;21;;7569000768547;8;15;11.5;0.02;106;"2016-12-05 16:25:06";"2017-02-24 10:23:15";http://dropshipping.bigbuy.eu/imgs/V2100119_122150.jpg;http://dropshipping.bigbuy.eu/imgs/V2100119_122149.jpg;;;;;;
V2100123;2571,2593,2596;"Bidón de Aluminio F.C. Barcelona";;;;;"<p>¡No te pierdas el <strong>bidón de aluminio F.C. Barcelona</strong>! Si eres un amante del fútbol, este es tu producto. Para pequeños y mayores, los más culés no pueden quedarse sin esta cantimplora.</p><ul><li>Libre de BPA</li><li>Válvula de mordida de silicona</li><li>Capacidad aprox.: 500 ml</li><li>Medidas (diámetro x altura) aprox.: 6,5 x 18 cm</li><li>Producto oficial</li></ul>";1786;;24.3;11.14;5.68;21;;7569000768585;37;37;37;0.275;91;"2016-12-05 16:23:15";"2017-03-29 06:54:08";http://dropshipping.bigbuy.eu/imgs/V2100123_121834.jpg;http://dropshipping.bigbuy.eu/imgs/V2100123_121835.jpg;http://dropshipping.bigbuy.eu/imgs/V2100123_121833.jpg;;;;;
V1300325;2571,2572,2660;"Set de Belleza para Niñas Soy Luna";Diseño;;"Cepillo+Collar Rosa";;"<p>¡Si buscas <strong>regalos para niñas</strong>, te presentamos el <strong>set de belleza para niñas Soy Luna</strong>! </p><ul><li>Fabricado en plástico</li><li>Edad recomendada: +3 años</li><li>Longitud aprox. peine, cepillo: 17 cm / collar: 20 cm</li></ul>";1488;;10.5;4.86;2.47;21;;7569000768745;4;26;15.5;0.09;147;"-0001-11-30 00:00:00";"2016-12-15 23:10:08";http://dropshipping.bigbuy.eu/imgs/V1300324_112418.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112422.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112421.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112420.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112419.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112417.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112416.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112415.jpg
V1300326;2571,2572,2660;"Set de Belleza para Niñas Soy Luna";Diseño;;"Cepillo+Collar Turquesa";;"<p>¡Si buscas <strong>regalos para niñas</strong>, te presentamos el <strong>set de belleza para niñas Soy Luna</strong>! </p><ul><li>Fabricado en plástico</li><li>Edad recomendada: +3 años</li><li>Longitud aprox. peine, cepillo: 17 cm / collar: 20 cm</li></ul>";1488;;10.5;4.86;2.47;21;;7569000768752;4;26;15.5;0.09;21;"-0001-11-30 00:00:00";"2017-03-17 10:13:41";http://dropshipping.bigbuy.eu/imgs/V1300324_112418.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112422.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112421.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112420.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112419.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112417.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112416.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112415.jpg
V1300327;2571,2572,2660;"Set de Belleza para Niñas Soy Luna";Diseño;;"Cepillo+Peine Rosa";;"<p>¡Si buscas <strong>regalos para niñas</strong>, te presentamos el <strong>set de belleza para niñas Soy Luna</strong>! </p><ul><li>Fabricado en plástico</li><li>Edad recomendada: +3 años</li><li>Longitud aprox. peine, cepillo: 17 cm / collar: 20 cm</li></ul>";1488;;10.5;4.86;2.47;21;;7569000768769;4;26;15.5;0.09;20;"-0001-11-30 00:00:00";"2016-12-14 11:05:17";http://dropshipping.bigbuy.eu/imgs/V1300324_112418.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112422.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112421.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112420.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112419.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112417.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112416.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112415.jpg
V1300328;2571,2572,2660;"Set de Belleza para Niñas Soy Luna";Diseño;;"Cepillo+Peine Turquesa";;"<p>¡Si buscas <strong>regalos para niñas</strong>, te presentamos el <strong>set de belleza para niñas Soy Luna</strong>! </p><ul><li>Fabricado en plástico</li><li>Edad recomendada: +3 años</li><li>Longitud aprox. peine, cepillo: 17 cm / collar: 20 cm</li></ul>";1488;;10.5;4.86;2.47;21;;7569000768776;4;26;15.5;0.09;21;"-0001-11-30 00:00:00";"2016-12-14 11:05:17";http://dropshipping.bigbuy.eu/imgs/V1300324_112418.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112422.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112421.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112420.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112419.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112417.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112416.jpg;http://dropshipping.bigbuy.eu/imgs/V1300324_112415.jpg
V2100137;2571,2593,2596;"Bidón de Aluminio Himno F.C. Barcelona";;;;;"<p>¡No te pierdas el <strong>bidón de aluminio Himno F.C Barcelona </strong>para regalar a tus familiares y amigos! Los culés más forofospodrán cantar el himno en todos los partidos.</p><ul><li>Libre de BPA</li><li>Válvula de mordida de silicona</li><li>Capacidad aprox.: 500 ml</li><li>Medidas (diámetro x altura) aprox.: 6,5 x 18 cm</li><li>Producto oficial</li></ul>";1786;;24.3;11.14;5.68;21;;7569000768790;6;18;6;0.078;95;"2016-12-05 16:15:25";"2017-03-07 13:02:47";http://dropshipping.bigbuy.eu/imgs/V2100137_121838.jpg;http://dropshipping.bigbuy.eu/imgs/V2100137_121840.jpg;http://dropshipping.bigbuy.eu/imgs/V2100137_121839.jpg;;;;;
V0500273;2571,2572,2583;"Caja Registradora con Accesorios Supermarket";;;;;"<p>¡La <strong>caja registradora con accesorios Supermarket </strong>siempre triunfa entre los niños!</p><ul><li>Caja registradora con pantalla digital</li><li>Función calculadora</li><li>LED rojo con pitido en el lector</li><li>Incluye: cesta, monedas y alimentos de plástico, billetes de papel, y tarjetas y cajitas de cartón</li><li>Funciona con pilas (2 x AA, no incluidas)</li><li>Edad recomendada: +3 años</li><li>Medidas aprox.: 22 X 8,5 X 14 cm</li></ul>";2258;;33.6;15.42;7.86;21;;7569000769018;12.5;16;36;0.514;79;"2016-11-21 12:53:44";"2017-03-28 20:21:54";http://dropshipping.bigbuy.eu/imgs/V0500273_113240.jpg;;;;;;;
V0500270;2571,2572,2587;"Camión de Transporte con 2 Coches";Color;;Rojo;;"<p>¡Te presentamos un <strong>juguete</strong> clásico que nunca pasa de moda y que siempre entretiene a los niños, el <strong>camión de transporte con 2 coches</strong>!</p><ul><li>Escala 1:32</li><li>Fabricado en plástico</li><li>Medidas aprox. del camión: 32 x 11,5 x 7 cm</li><li>Longitud aprox. de los coches: 10 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;16.4;7.53;3.84;21;;7569000768981;38;9;14;0.369;23;"-0001-11-30 00:00:00";"2017-03-24 14:11:09";http://dropshipping.bigbuy.eu/imgs/V0500269_112766.jpg;http://dropshipping.bigbuy.eu/imgs/V0500269_112767.jpg;http://dropshipping.bigbuy.eu/imgs/V0500269_112765.jpg;;;;;
V0500271;2571,2572,2587;"Camión de Transporte con 2 Coches";Color;;Amarillo;;"<p>¡Te presentamos un <strong>juguete</strong> clásico que nunca pasa de moda y que siempre entretiene a los niños, el <strong>camión de transporte con 2 coches</strong>!</p><ul><li>Escala 1:32</li><li>Fabricado en plástico</li><li>Medidas aprox. del camión: 32 x 11,5 x 7 cm</li><li>Longitud aprox. de los coches: 10 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;16.4;7.53;3.84;21;;7569000768998;38;9;14;0.369;32;"-0001-11-30 00:00:00";"2017-03-24 14:11:09";http://dropshipping.bigbuy.eu/imgs/V0500269_112766.jpg;http://dropshipping.bigbuy.eu/imgs/V0500269_112767.jpg;http://dropshipping.bigbuy.eu/imgs/V0500269_112765.jpg;;;;;
V0500272;2571,2572,2587;"Camión de Transporte con 2 Coches";Color;;Azul;;"<p>¡Te presentamos un <strong>juguete</strong> clásico que nunca pasa de moda y que siempre entretiene a los niños, el <strong>camión de transporte con 2 coches</strong>!</p><ul><li>Escala 1:32</li><li>Fabricado en plástico</li><li>Medidas aprox. del camión: 32 x 11,5 x 7 cm</li><li>Longitud aprox. de los coches: 10 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;16.4;7.53;3.84;21;;7569000769001;38;9;14;0.369;35;"-0001-11-30 00:00:00";"2017-03-24 14:11:12";http://dropshipping.bigbuy.eu/imgs/V0500269_112766.jpg;http://dropshipping.bigbuy.eu/imgs/V0500269_112767.jpg;http://dropshipping.bigbuy.eu/imgs/V0500269_112765.jpg;;;;;
V0500275;2571,2572,2581;"Muñeco con Sonidos Baby";Color;;Rosa;;"<p>¡El <strong>muñeco con sonidos Baby </strong>es un regalo perfecto para los peques!</p><ul><li>Ríe, llora, erupta y balbucea cuando se le aprieta el ombligo</li><li>Incluye patito, plato, tenedor y cuchara</li><li>Longitud aprox.: 25 cm</li><li>Funciona con pilas de botón (3 x AG13/LR44, incluidas)</li><li>Edad recomendada: +18 meses</li></ul>";2258;;19.5;8.48;6.79;21;;7569000769032;22;27.5;13;0.425;75;"-0001-11-30 00:00:00";"2017-03-28 22:23:43";http://dropshipping.bigbuy.eu/imgs/V0500274_114885.jpg;http://dropshipping.bigbuy.eu/imgs/V0500274_114889.jpg;http://dropshipping.bigbuy.eu/imgs/V0500274_114888.jpg;http://dropshipping.bigbuy.eu/imgs/V0500274_114884.jpg;;;;
V0500276;2571,2572,2581;"Muñeco con Sonidos Baby";Color;;Azul;;"<p>¡El <strong>muñeco con sonidos Baby </strong>es un regalo perfecto para los peques!</p><ul><li>Ríe, llora, erupta y balbucea cuando se le aprieta el ombligo</li><li>Incluye patito, plato, tenedor y cuchara</li><li>Longitud aprox.: 25 cm</li><li>Funciona con pilas de botón (3 x AG13/LR44, incluidas)</li><li>Edad recomendada: +18 meses</li></ul>";2258;;19.5;8.48;6.79;21;;7569000769049;22;27.5;13;0.425;88;"-0001-11-30 00:00:00";"2017-03-24 14:11:12";http://dropshipping.bigbuy.eu/imgs/V0500274_114885.jpg;http://dropshipping.bigbuy.eu/imgs/V0500274_114889.jpg;http://dropshipping.bigbuy.eu/imgs/V0500274_114888.jpg;http://dropshipping.bigbuy.eu/imgs/V0500274_114884.jpg;;;;
V0500277;2571,2572,2587;"Tren Eléctrico Continental (11 piezas)";;;;;"<p>¡Los niños no podrán parar de jugar con el <strong>tren eléctrico Continental (11 piezas)</strong>!</p><ul><li>Sonido de tren</li><li>Incluye 1 máquina de tren y 2 vagones</li><li>Medidas aprox. del tren: 45 x 8 x 4,5 cm</li><li>Incluye vías desmontables: 2 rectas y 6 curvas</li><li>Medidas aprox. del recorrido: 87 x 64 cm</li><li>Funciona con pilas (2 x AA, no incluidas)</li><li>Edad recomendada: +3 años</li></ul>";2258;;32.8;15.16;7.73;21;;7569000769056;6;28;56.5;0.617;19;"2016-11-18 13:54:44";"2017-03-27 10:06:27";http://dropshipping.bigbuy.eu/imgs/V0500277_114811.jpg;http://dropshipping.bigbuy.eu/imgs/V0500277_113246.jpg;http://dropshipping.bigbuy.eu/imgs/V0500277_113245.jpg;http://dropshipping.bigbuy.eu/imgs/V0500277_113244.jpg;;;;
V0500278;2571,2572,2574;"Juego de Mesa para Bebés Play Music!";;;;;"<p>Si quieres motivar a los más pequeñines de tu casa con juguetes que trabajen su agilidad visual, no te quedes sin el <strong>juego de mesa para bebés Play Music!</strong>.</p><ul><li>Diferentes melodías, luces y sonido</li><li>Aumenta la agilidad visual de los bebés</li><li>3 modos de juego</li><li>Funciona con pilas (2 x AA, no incluidas)</li><li>Medidas (diámetro x altura) aprox.: 21 x 6 cm</li><li>Edad recomendada: +18 meses</li></ul>";2258;;27.8;12.79;6.52;21;;7569000769063;6.5;25.5;25.5;0.42;99;"2016-11-24 16:39:10";"2017-03-27 09:21:53";http://dropshipping.bigbuy.eu/imgs/V0500278_113247.jpg;;;;;;;
V0500279;2571,2572,2576;"Juego de Mesa Funny Bingo";;;;;"<p>¿Quieres que los más pequeños de la casa reafirmen sus conocimientos numerales? Pues no hay mejor manera que con el<strong> juego de mesa Funny Bingo</strong>. ¡Aprenderán jugando!</p><ul><li>48 cartones</li><li>90 fichas de goma eva</li><li>90 números</li><li>Medidas aprox.: 21 x 10 x 27</li><li>Edad recomendada: +6 años</li></ul>";2258;;13.4;6.02;3.07;21;;7569000769070;9.5;24.5;22;0.371;13;"2016-11-18 08:49:12";"2017-03-25 14:55:47";http://dropshipping.bigbuy.eu/imgs/V0500279_112768.jpg;;;;;;;
V0500280;2571,2572,2660;"Barco Pirata";;;;;"<p>¡Un juguete clásico que siempre entretiene y fascina a los niños, el <strong>barco pirata</strong> que surca los mares en busca de aventuras!</p><ul><li>Fabricado en plástico</li><li>Tres ruedecitas para deslizarlo</li><li>Incluye un pirata y una torre de vigilancia por separado</li><li>Medidas aprox.: 38 x 31 x 10 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;33.7;15.44;7.87;21;;7569000769087;36;42;15;0.778;99;"2016-11-18 13:55:41";"2017-03-24 14:03:51";http://dropshipping.bigbuy.eu/imgs/V0500280_113248.jpg;;;;;;;
V0500281;2571,2572,2579;"Juego de Bloques de Construcción Missy (28 piezas)";;;;;"<p>¡El <strong>juego de bloques de construcción Missy (28 piezas) </strong>es un regalo ideal para que los niños desarrollen su creatividad e imaginación! También puede utilizarse como hucha (dispone de ranura en el sombrero para introducir las monedas).</p><ul><li>Fabricado en plástico</li><li>Edad recomendada: +18 meses</li><li>Medidas aprox.: 19 x 32 x 19 cm</li></ul>";2258;;33.5;15.46;7.88;21;;7569000769094;18;30;18;0.394;178;"2016-11-18 08:49:52";"2017-03-24 14:11:19";http://dropshipping.bigbuy.eu/imgs/V0500281_112769.jpg;http://dropshipping.bigbuy.eu/imgs/V0500281_112770.jpg;;;;;;
V0500283;2571,2572,2579;"Juego de Construcción Piratas (226 piezas)";;;;;"<p>¡Disfruta en familia con el <strong>juego de construcción Piratas (226 piezas)</strong>! Los pequeños de la casa se lo pasarán genial imaginando sus aventuras por los mares.</p><ul><li>Compatible 100 % con productos Lego</li><li>226 piezas</li><li>Barco pirata, canoa y 3 muñecos</li><li>Edad recomendada: +6 años</li></ul>";2258;;36.2;16.71;8.52;21;;7569000769117;29;29;5.5;0.45;19;"2016-11-18 08:50:09";"2017-03-24 14:11:22";http://dropshipping.bigbuy.eu/imgs/V0500283_112773.jpg;http://dropshipping.bigbuy.eu/imgs/V0500283_112772.jpg;http://dropshipping.bigbuy.eu/imgs/V0500283_112771.jpg;;;;;
V0500284;2571,2572,2579;"Juego de Construcción Guerreros (232 piezas)";;;;;"<p>¡Disfruta en familia con el <strong>juego de construcción Guerreros (232 piezas)</strong>! Los pequeños de la casa se lo pasarán genial montando e inventando su propia historia.</p><ul><li>Compatible 100 % con productos Lego</li><li>232 piezas</li><li>2 carros de combate y 5 guerreros</li><li>Edad recomendada: +6 años</li></ul>";2258;;42.8;19.06;9.72;21;;7569000769124;29;33;7;0.498;103;"2016-11-18 13:56:09";"2017-03-24 13:58:47";http://dropshipping.bigbuy.eu/imgs/V0500284_113251.jpg;;;;;;;
V0500285;2571,2572,2579;"Juego de Construcción Fórmula 1 (428 piezas)";;;;;"<p>¡Disfruta en familia con el <strong>juego de construcción Fórmula 1 (428 piezas)</strong>! Los pequeños de la casa se lo pasarán genial montando e inventando su propia historia.</p><ul><li>Compatible 100 % con productos Lego</li><li>428 piezas</li><li>Camión, 3 coches fórmula 1, coche y 4 conductores</li><li>Edad recomendada: +6 años</li></ul>";2258;;34.4;15.42;7.86;21;;7569000769131;5.5;28.5;28.5;0.517;24;"2016-11-18 08:50:24";"2017-03-27 10:00:13";http://dropshipping.bigbuy.eu/imgs/V0500285_112774.jpg;;;;;;;
V0500286;2571,2572,2579;"Juego de Construcción Estación de Servicio (167 piezas)";;;;;"<p>¡Disfruta en familia con el <strong>juego de construcción Estación de Servicio (167 piezas)</strong>! Los pequeños de la casa se lo pasarán genial montando e inventando su propia historia.</p><ul><li>Compatible 100 % con productos Lego</li><li>167 piezas</li><li>Estación de servicio, coche y 2 muñecos</li><li>Edad recomendada: +6 años</li></ul>";2258;;32.3;14.36;7.32;21;;7569000769148;5.5;33;24;0.346;47;"2016-11-18 08:51:06";"2017-03-24 13:58:58";http://dropshipping.bigbuy.eu/imgs/V0500286_112776.jpg;http://dropshipping.bigbuy.eu/imgs/V0500286_112775.jpg;;;;;;
V0500289;2571,2572,2587;"Moto con Luz y Sonido Rally";Color;;Azul;;"<p>¡Sorprende a los peques con la <strong>moto con luz y sonido Rally</strong>!</p><ul><li>Fabricada en plástico</li><li>Funciona con pilas de botón (3 x AG13/LR44, incluidas)</li><li>Medidas aprox.: 25 x 16 x 9 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;13.9;6.42;3.27;21;;7569000769179;27;16;10;0.295;60;"-0001-11-30 00:00:00";"2017-03-24 14:11:32";http://dropshipping.bigbuy.eu/imgs/V0500287_112778.jpg;http://dropshipping.bigbuy.eu/imgs/V0500287_112777.jpg;;;;;;
V0500288;2571,2572,2587;"Moto con Luz y Sonido Rally";Color;;Rojo;;"<p>¡Sorprende a los peques con la <strong>moto con luz y sonido Rally</strong>!</p><ul><li>Fabricada en plástico</li><li>Funciona con pilas de botón (3 x AG13/LR44, incluidas)</li><li>Medidas aprox.: 25 x 16 x 9 cm</li><li>Edad recomendada: +3 años</li></ul>";2258;;13.9;6.42;3.27;21;;7569000769162;27;16;10;0.295;64;"-0001-11-30 00:00:00";"2017-03-24 14:11:31";http://dropshipping.bigbuy.eu/imgs/V0500287_112778.jpg;http://dropshipping.bigbuy.eu/imgs/V0500287_112777.jpg;;;;;;
V0500290;2571,2572,2587;"Coche de Carreras Teledirigido con Luces";;;;;"<p>¡Dale una alegría a los peques de la casa con el <strong>coche de carreras teledirigido con luces</strong>!</p><ul><li>Fabricado en plástico</li><li>Alcance aprox.: 5 m</li><li>Medidas aprox.: 26 x 12 x 14 cm</li><li>Funciona con pilas (4 x AA, no incluidas)</li><li>Direcciones: izquierda, derecha, delante y detrás</li><li>Mando: funciona con pilas (2 x AA, no incluidas)</li><li>Edad recomendada: +6 años</li></ul>";2258;;42.8;19.73;10.06;21;;7569000769186;33;16;16;0.592;68;"2016-11-18 08:51:51";"2017-03-24 14:11:41";http://dropshipping.bigbuy.eu/imgs/V0500290_112781.jpg;http://dropshipping.bigbuy.eu/imgs/V0500290_112780.jpg;;;;;;
V0500291;2571,2572,2583;"Teléfonos Walkie Talkies Fashion (pack de 2)";;;;;"<p>Si quieres regalar algo muy original a los más pequeños de la casa, no te quedes sin los <strong>teléfonos walkie talkies Fashion (pack de 2)</strong>.</p><ul><li>Uso en interior y exterior</li><li>Sonido de llamada</li><li>Medidas de cada teléfono aprox.: 10,5 x 5 x 16,5 cm</li><li>Cada teléfono funciona con pilas (2 x AA, no incluidas)</li><li>Longitud del cable de unión aprox.: 7 m</li><li>Edad recomendada: +3 años</li></ul>";2258;;34.7;15.42;7.86;21;;7569000769193;6.5;26.5;31.5;0.496;84;"2016-11-21 12:54:54";"2017-03-29 08:19:43";http://dropshipping.bigbuy.eu/imgs/V0500291_113252.jpg;;;;;;;
